"Neighborhood","Time_Col","gi_star","p_folded_sim"
"Arbutus Ridge",2023-04-01,-1.8958908514839,0.02
"Grandview-Woodland",2023-04-01,0.356035840654253,0.215
"Kensington-Cedar Cottage",2023-04-01,0.609400005957657,0.355
"Killarney",2023-04-01,-0.159306976043238,0.14
"Kitsilano",2023-04-01,0.505929663159996,0.25
"Strathcona",2023-04-01,2.56111067558648,0.03
"Sunset",2023-04-01,-0.141138833861631,0.485
"West Point Grey",2023-04-01,-1.30871537308639,0.155
"Dunbar-Southlands",2023-04-01,-1.84693592339394,0.015
"Fairview",2023-04-01,1.36325536062634,0.145
"Mount Pleasant",2023-04-01,2.01364037249735,0.065
"Renfrew-Collingwood",2023-04-01,0.388672459380893,0.465
"West End",2023-04-01,2.49174233472726,0.04
"Downtown",2023-05-01,4.16359232754785,0.035
"Hastings-Sunrise",2023-05-01,-0.287020376990835,0.36
"Kerrisdale",2023-05-01,-1.36269428493194,0.02
"Marpole",2023-05-01,-0.730139555503,0.15
"Oakridge",2023-05-01,-1.26434556264368,0.095
"Riley Park",2023-05-01,-0.663854532120546,0.38
"South Cambie",2023-05-01,-1.08582621817443,0.27
"Shaughnessy",2023-05-01,-1.41446832027447,0.04
"Victoria-Fraserview",2023-05-01,-0.349572524702202,0.43
"Arbutus Ridge",2023-05-01,-1.29931474542927,0.035
"Grandview-Woodland",2023-05-01,-0.245332524866304,0.225
"Kensington-Cedar Cottage",2023-05-01,-0.364815542456035,0.465
"Killarney",2023-05-01,-0.567787015109631,0.4
"Kitsilano",2023-05-01,1.05152715178504,0.145
"Strathcona",2023-05-01,2.2732237655239,0.08
"Sunset",2023-05-01,-0.498865916648523,0.475
"West Point Grey",2023-05-01,-0.982380959761418,0.11
"Dunbar-Southlands",2023-05-01,-1.29931474542927,0.045
"Fairview",2023-05-01,1.43970996428074,0.11
"Mount Pleasant",2023-05-01,1.46069281901024,0.07
"Renfrew-Collingwood",2023-05-01,-0.291661413682259,0.36
"West End",2023-05-01,2.75326954224541,0.045
"Downtown",2023-06-01,4.16095856842849,0.02
"Hastings-Sunrise",2023-06-01,0.0909170423733682,0.2
"Kerrisdale",2023-06-01,-1.47787650333436,0.015
"Marpole",2023-06-01,-0.939476104524805,0.13
"Oakridge",2023-06-01,-1.39398602074135,0.015
"Riley Park",2023-06-01,-0.623069509270755,0.35
"South Cambie",2023-06-01,-1.04160299681499,0.385
"Shaughnessy",2023-06-01,-1.59463552372685,0.045
"Victoria-Fraserview",2023-06-01,-0.604552124614135,0.49
"Arbutus Ridge",2023-06-01,-1.36879726327729,0.025
"Grandview-Woodland",2023-06-01,0.159693014049016,0.19
"Kensington-Cedar Cottage",2023-06-01,-0.180816732321032,0.345
"Killarney",2023-06-01,-0.645391632542318,0.43
"Kitsilano",2023-06-01,0.997075123941691,0.22
"Strathcona",2023-06-01,2.38202651018225,0.015
"Sunset",2023-06-01,-0.74711837991442,0.345
"West Point Grey",2023-06-01,-0.882474273068067,0.295
"Dunbar-Southlands",2023-06-01,-1.20910424922827,0.05
"Fairview",2023-06-01,1.43103528151217,0.105
"Mount Pleasant",2023-06-01,1.65834774500146,0.08
"Renfrew-Collingwood",2023-06-01,-0.285166096516101,0.48
"West End",2023-06-01,2.67296104577703,0.075
"Downtown",2023-07-01,4.1075519004723,0.025
"Hastings-Sunrise",2023-07-01,-0.173207578535818,0.2
"Kerrisdale",2023-07-01,-1.35689830165802,0.01
"Marpole",2023-07-01,-0.829526269440179,0.13
"Oakridge",2023-07-01,-1.25523850622329,0.085
"Riley Park",2023-07-01,-0.785881710014952,0.3
"South Cambie",2023-07-01,-1.05723490347668,0.205
"Shaughnessy",2023-07-01,-1.22110346649905,0.1
"Victoria-Fraserview",2023-07-01,-0.625115055008603,0.33
"Arbutus Ridge",2023-07-01,-1.04912070894205,0.17
"Grandview-Woodland",2023-07-01,-0.256414486370821,0.32
"Kensington-Cedar Cottage",2023-07-01,-0.527911291095779,0.49
"Killarney",2023-07-01,-0.452831210704487,0.485
"Kitsilano",2023-07-01,1.36740789490876,0.215
"Strathcona",2023-07-01,2.08962253488071,0.04
"Sunset",2023-07-01,-0.801639652086714,0.13
"West Point Grey",2023-07-01,-0.569909365608852,0.38
"Dunbar-Southlands",2023-07-01,-0.975380595214495,0.195
"Fairview",2023-07-01,1.46760097963147,0.095
"Mount Pleasant",2023-07-01,1.3340102000012,0.13
"Renfrew-Collingwood",2023-07-01,-0.348589628530266,0.425
"West End",2023-07-01,2.64798321221726,0.02
"Downtown",2023-08-01,4.0317580480751,0.03
"Hastings-Sunrise",2023-08-01,-0.275569716268308,0.255
"Kerrisdale",2023-08-01,-1.15465548441577,0.02
"Marpole",2023-08-01,-0.803078958759219,0.05
"Oakridge",2023-08-01,-1.26057727638263,0.04
"Riley Park",2023-08-01,-0.574585895911199,0.42
"South Cambie",2023-08-01,-0.852000052811527,0.33
"Shaughnessy",2023-08-01,-1.18065595050246,0.065
"Victoria-Fraserview",2023-08-01,-0.607544170027588,0.475
"Arbutus Ridge",2023-08-01,-0.931262538341534,0.145
"Grandview-Woodland",2023-08-01,-0.0752072976890986,0.205
"Kensington-Cedar Cottage",2023-08-01,-0.323738981213818,0.455
"Killarney",2023-08-01,-0.736268343072692,0.24
"Kitsilano",2023-08-01,1.2466764610512,0.14
"Strathcona",2023-08-01,2.1249795901396,0.03
"Sunset",2023-08-01,-0.700672337009406,0.5
"West Point Grey",2023-08-01,-0.586749233402545,0.405
"Dunbar-Southlands",2023-08-01,-0.830550157088306,0.14
"Fairview",2023-08-01,1.45519635380008,0.105
"Mount Pleasant",2023-08-01,1.72236246638458,0.095
"Renfrew-Collingwood",2023-08-01,-0.542800496364799,0.43
"West End",2023-08-01,2.35433143470087,0.025
"Downtown",2023-09-01,4.32428255534696,0.02
"Hastings-Sunrise",2023-09-01,-0.261851101936665,0.25
"Kerrisdale",2023-09-01,-1.4909337686993,0.005
"Marpole",2023-09-01,-1.14811637002999,0.095
"Oakridge",2023-09-01,-1.49109665069254,0.015
"Riley Park",2023-09-01,-0.624856805399287,0.435
"South Cambie",2023-09-01,-0.98526278399963,0.285
"Shaughnessy",2023-09-01,-1.36869319429241,0.095
"Victoria-Fraserview",2023-09-01,-0.59263741775423,0.495
"Arbutus Ridge",2023-09-01,-1.10114066231714,0.185
"Grandview-Woodland",2023-09-01,-0.0129437189525107,0.285
"Kensington-Cedar Cottage",2023-09-01,-0.280136595644229,0.455
"Killarney",2023-09-01,-0.683251165398563,0.495
"Kitsilano",2023-09-01,1.35964652624336,0.11
"Strathcona",2023-09-01,2.28886357208804,0.015
"Sunset",2023-09-01,-0.868569479838166,0.36
"West Point Grey",2023-09-01,-0.6480210271827,0.495
"Dunbar-Southlands",2023-09-01,-1.00961007829582,0.195
"Fairview",2023-09-01,1.61758993867512,0.055
"Mount Pleasant",2023-09-01,1.70050032124247,0.115
"Renfrew-Collingwood",2023-09-01,-0.440086444385356,0.45
"West End",2023-09-01,2.93735035361974,0.025
"Downtown",2023-10-01,4.22233923952321,0.015
"Hastings-Sunrise",2023-10-01,0.320170049445101,0.185
"Kerrisdale",2023-10-01,-1.49485376971879,0.02
"Marpole",2023-10-01,-0.955287145897373,0.065
"Oakridge",2023-10-01,-1.75997762062771,0.025
"Riley Park",2023-10-01,-0.748946009191628,0.5
"South Cambie",2023-10-01,-1.10199059729348,0.34
"Shaughnessy",2023-10-01,-1.58980398305926,0.04
"Victoria-Fraserview",2023-10-01,-0.544545075942446,0.495
"Arbutus Ridge",2023-10-01,-1.26896695494891,0.065
"Grandview-Woodland",2023-10-01,0.493432541738461,0.18
"Kensington-Cedar Cottage",2023-10-01,0.0485247446256546,0.415
"Killarney",2023-10-01,-0.62311152401989,0.425
"Kitsilano",2023-10-01,0.969159349083019,0.22
"Strathcona",2023-10-01,2.457422647046,0.01
"Sunset",2023-10-01,-0.94691302923086,0.3
"West Point Grey",2023-10-01,-1.01014436498671,0.235
"Dunbar-Southlands",2023-10-01,-1.23653015439638,0.04
"Fairview",2023-10-01,1.46865259192691,0.135
"Mount Pleasant",2023-10-01,1.958351849617,0.065
"Renfrew-Collingwood",2023-10-01,-0.112054401908735,0.345
"West End",2023-10-01,2.57232870068046,0.045
"Downtown",2023-11-01,4.2708184428202,0.005
"Hastings-Sunrise",2023-11-01,-0.170846713905518,0.25
"Kerrisdale",2023-11-01,-1.2780457129462,0.065
"Marpole",2023-11-01,-0.723134866612337,0.095
"Oakridge",2023-11-01,-1.37414827706076,0.03
"Riley Park",2023-11-01,-0.705906409347748,0.5
"South Cambie",2023-11-01,-1.00198281962448,0.35
"Shaughnessy",2023-11-01,-1.2939592529352,0.095
"Victoria-Fraserview",2023-11-01,-0.640419002124937,0.475
"Arbutus Ridge",2023-11-01,-1.08792490319994,0.15
"Grandview-Woodland",2023-11-01,-0.0485563587676698,0.23
"Kensington-Cedar Cottage",2023-11-01,-0.379802601972638,0.48
"Killarney",2023-11-01,-0.615233236918113,0.425
"Kitsilano",2023-11-01,1.2547156381287,0.155
"Strathcona",2023-11-01,2.23774328539922,0.025
"Sunset",2023-11-01,-0.794935649633201,0.42
"West Point Grey",2023-11-01,-0.798590925753314,0.48
"Dunbar-Southlands",2023-11-01,-1.05905355474349,0.095
"Fairview",2023-11-01,1.55546699430734,0.13
"Mount Pleasant",2023-11-01,1.66007616167383,0.13
"Renfrew-Collingwood",2023-11-01,-0.380576866016868,0.465
"West End",2023-11-01,2.68264207507971,0.03
"Downtown",2023-12-01,4.00059664295816,0.05
"Hastings-Sunrise",2023-12-01,0.125515087586862,0.13
"Kerrisdale",2023-12-01,-1.31683964093795,0.01
"Marpole",2023-12-01,-0.936535653532744,0.13
"Oakridge",2023-12-01,-1.24880164429778,0.05
"Riley Park",2023-12-01,-0.650128906738228,0.49
"South Cambie",2023-12-01,-0.979581525680266,0.265
"Shaughnessy",2023-12-01,-1.12906709678587,0.095
"Victoria-Fraserview",2023-12-01,-0.535482432628115,0.375
"Arbutus Ridge",2023-12-01,-1.08806610062958,0.065
"Grandview-Woodland",2023-12-01,0.240486122437776,0.24
"Kensington-Cedar Cottage",2023-12-01,-0.205735445730456,0.46
"Killarney",2023-12-01,-0.656581289277653,0.47
"Kitsilano",2023-12-01,1.04029523029353,0.24
"Strathcona",2023-12-01,2.43703728884718,0.02
"Sunset",2023-12-01,-0.698533096298865,0.495
"West Point Grey",2023-12-01,-0.914523938636731,0.225
"Dunbar-Southlands",2023-12-01,-1.20563709382139,0.05
"Fairview",2023-12-01,1.2852414315632,0.19
"Mount Pleasant",2023-12-01,1.65798565088661,0.05
"Renfrew-Collingwood",2023-12-01,-0.276826247606152,0.35
"West End",2023-12-01,2.27460599902889,0.04
"Downtown",2024-01-01,3.98666754086437,0.065
"Hastings-Sunrise",2024-01-01,0.275904447671048,0.18
"Kerrisdale",2024-01-01,-1.63104409867731,0.01
"Marpole",2024-01-01,-1.23070504223673,0.05
"Oakridge",2024-01-01,-1.7381520243602,0.005
"Riley Park",2024-01-01,-0.678051383760316,0.48
"South Cambie",2024-01-01,-1.13574701676876,0.17
"Shaughnessy",2024-01-01,-1.42264588132452,0.05
"Victoria-Fraserview",2024-01-01,-0.280063788727151,0.275
"Arbutus Ridge",2024-01-01,-1.13884345947014,0.05
"Grandview-Woodland",2024-01-01,0.224298875042541,0.225
"Kensington-Cedar Cottage",2024-01-01,0.107199948760378,0.375
"Killarney",2024-01-01,-0.540890917176047,0.385
"Kitsilano",2024-01-01,1.25553028993176,0.145
"Strathcona",2024-01-01,2.05775990208121,0.035
"Sunset",2024-01-01,-0.809893673407876,0.33
"West Point Grey",2024-01-01,-0.540890917176047,0.43
"Dunbar-Southlands",2024-01-01,-0.988897802673746,0.155
"Fairview",2024-01-01,1.35431139454866,0.155
"Mount Pleasant",2024-01-01,1.68769762263067,0.085
"Renfrew-Collingwood",2024-01-01,0.00619610152051206,0.28
"West End",2024-01-01,2.55030531224336,0.045
"Downtown",2024-02-01,4.01357109190604,0.035
"Hastings-Sunrise",2024-02-01,0.0266522022075805,0.18
"Kerrisdale",2024-02-01,-1.33562633946297,0.02
"Marpole",2024-02-01,-0.764236402835964,0.05
"Oakridge",2024-02-01,-1.40498726490905,0.06
"Riley Park",2024-02-01,-0.846664116593925,0.29
"South Cambie",2024-02-01,-1.0657127076049,0.21
"Shaughnessy",2024-02-01,-1.52377942412504,0.02
"Victoria-Fraserview",2024-02-01,-0.570397147654057,0.49
"Arbutus Ridge",2024-02-01,-1.19911711204166,0.035
"Grandview-Woodland",2024-02-01,0.00699873800802482,0.26
"Kensington-Cedar Cottage",2024-02-01,-0.26362204312843,0.41
"Killarney",2024-02-01,-0.557619811663103,0.27
"Kitsilano",2024-02-01,1.07297869658085,0.17
"Strathcona",2024-02-01,2.18114185042965,0.04
"Sunset",2024-02-01,-0.820336678643017,0.37
"West Point Grey",2024-02-01,-0.765043606339716,0.295
"Dunbar-Southlands",2024-02-01,-1.109299974272,0.03
"Fairview",2024-02-01,1.35192145965061,0.09
"Mount Pleasant",2024-02-01,1.53788330169711,0.145
"Renfrew-Collingwood",2024-02-01,-0.223959616256808,0.43
"West End",2024-02-01,2.54931413208785,0.065
"Downtown",2024-03-01,4.0048608479927,0.055
"Hastings-Sunrise",2024-03-01,-0.137810611989695,0.265
"Kerrisdale",2024-03-01,-1.01743860663704,0.085
"Marpole",2024-03-01,-0.421159533837667,0.42
"Oakridge",2024-03-01,-1.16465337269558,0.125
"Riley Park",2024-03-01,-0.967178427036215,0.315
"South Cambie",2024-03-01,-1.23413680645609,0.095
"Shaughnessy",2024-03-01,-1.27573302962897,0.045
"Victoria-Fraserview",2024-03-01,-0.443561471319788,0.345
"Arbutus Ridge",2024-03-01,-0.963473687702818,0.31
"Grandview-Woodland",2024-03-01,-0.310250646606191,0.285
"Kensington-Cedar Cottage",2024-03-01,-0.409472035558754,0.465
"Killarney",2024-03-01,-0.587748309534552,0.4
"Kitsilano",2024-03-01,1.23280722770102,0.145
"Strathcona",2024-03-01,1.84563184094611,0.02
"Sunset",2024-03-01,-0.571295254068404,0.37
"West Point Grey",2024-03-01,-0.864829655457983,0.405
"Dunbar-Southlands",2024-03-01,-0.963473687702818,0.12
"Fairview",2024-03-01,1.28110955897337,0.11
"Mount Pleasant",2024-03-01,1.12412698233824,0.215
"Renfrew-Collingwood",2024-03-01,-0.310250646606191,0.475
"West End",2024-03-01,2.79485072913681,0.055
"Downtown",2024-04-01,4.26942713360728,0.015
"Hastings-Sunrise",2024-04-01,-0.124998226878227,0.25
"Kerrisdale",2024-04-01,-1.33438595447358,0.025
"Marpole",2024-04-01,-1.16552400737806,0.045
"Oakridge",2024-04-01,-1.68932991366586,0.005
"Riley Park",2024-04-01,-0.977103713130774,0.24
"South Cambie",2024-04-01,-1.24076616541257,0.205
"Shaughnessy",2024-04-01,-1.10659938595533,0.13
"Victoria-Fraserview",2024-04-01,-0.61670533396029,0.495
"Arbutus Ridge",2024-04-01,-0.644679596531685,0.38
"Grandview-Woodland",2024-04-01,-0.0152586886753066,0.25
"Kensington-Cedar Cottage",2024-04-01,-0.381823086956471,0.46
"Killarney",2024-04-01,-0.690085961109881,0.375
"Kitsilano",2024-04-01,1.69603166076442,0.11
"Strathcona",2024-04-01,2.25334641426425,0.04
"Sunset",2024-04-01,-1.02677807613024,0.105
"West Point Grey",2024-04-01,-0.512425532824146,0.34
"Dunbar-Southlands",2024-04-01,-0.728602384245868,0.36
"Fairview",2024-04-01,1.56933320053753,0.11
"Mount Pleasant",2024-04-01,1.46797443235603,0.12
"Renfrew-Collingwood",2024-04-01,-0.378924102103436,0.335
"West End",2024-04-01,2.78847395852131,0.02
"Downtown",2024-05-01,4.52136300528625,0.01
"Hastings-Sunrise",2024-05-01,-0.485875112298613,0.41
"Kerrisdale",2024-05-01,-1.58228361864498,0.005
"Marpole",2024-05-01,-1.03993244642421,0.095
"Oakridge",2024-05-01,-1.50367833323511,0.02
"Riley Park",2024-05-01,-0.7031435337619,0.355
"South Cambie",2024-05-01,-1.02298532242817,0.35
"Shaughnessy",2024-05-01,-1.24468178046437,0.14
"Victoria-Fraserview",2024-05-01,-0.69359070259864,0.425
"Arbutus Ridge",2024-05-01,-1.17679222540903,0.18
"Grandview-Woodland",2024-05-01,-0.10866254340712,0.27
"Kensington-Cedar Cottage",2024-05-01,-0.591096849266221,0.365
"Killarney",2024-05-01,-0.827585876295676,0.49
"Kitsilano",2024-05-01,1.52826545882028,0.15
"Strathcona",2024-05-01,2.44657468051248,0.025
"Sunset",2024-05-01,-0.828446784613628,0.305
"West Point Grey",2024-05-01,-0.636707198375867,0.485
"Dunbar-Southlands",2024-05-01,-1.1386447367661,0.235
"Fairview",2024-05-01,1.77014920050407,0.085
"Mount Pleasant",2024-05-01,1.62041164612839,0.07
"Renfrew-Collingwood",2024-05-01,-0.680874873050999,0.37
"West End",2024-05-01,3.20333591736696,0.03
"Downtown",2024-06-01,4.12873817513536,0.025
"Hastings-Sunrise",2024-06-01,-0.176289597995434,0.22
"Kerrisdale",2024-06-01,-1.55484152528867,0.005
"Marpole",2024-06-01,-1.03238490331105,0.09
"Oakridge",2024-06-01,-1.56556431391242,0.01
"Riley Park",2024-06-01,-0.853664005814447,0.37
"South Cambie",2024-06-01,-1.14637070492966,0.145
"Shaughnessy",2024-06-01,-1.55426430902197,0.01
"Victoria-Fraserview",2024-06-01,-0.279614624236339,0.395
"Arbutus Ridge",2024-06-01,-1.2682520456434,0.02
"Grandview-Woodland",2024-06-01,0.0255203823707772,0.225
"Kensington-Cedar Cottage",2024-06-01,-0.297002094449782,0.42
"Killarney",2024-06-01,-0.299808931634098,0.33
"Kitsilano",2024-06-01,1.06287551567054,0.185
"Strathcona",2024-06-01,2.41793859993069,0.025
"Sunset",2024-06-01,-0.77291166917284,0.255
"West Point Grey",2024-06-01,-0.764897146092122,0.285
"Dunbar-Southlands",2024-06-01,-1.15840344326483,0.055
"Fairview",2024-06-01,1.29504974178864,0.1
"Mount Pleasant",2024-06-01,1.58250354555392,0.1
"Renfrew-Collingwood",2024-06-01,-0.206382222650631,0.41
"West End",2024-06-01,2.56062115081662,0.085
"Downtown",2024-07-01,4.25256339229015,0.015
"Hastings-Sunrise",2024-07-01,-0.427936239455503,0.41
"Kerrisdale",2024-07-01,-1.34185615148615,0.015
"Marpole",2024-07-01,-0.802646578481218,0.165
"Oakridge",2024-07-01,-1.25751494139494,0.07
"Riley Park",2024-07-01,-0.778064185715601,0.45
"South Cambie",2024-07-01,-0.899359690396498,0.4
"Shaughnessy",2024-07-01,-1.19630846194651,0.065
"Victoria-Fraserview",2024-07-01,-0.577966507591292,0.41
"Arbutus Ridge",2024-07-01,-1.22805361924944,0.035
"Grandview-Woodland",2024-07-01,-0.0711189290103674,0.28
"Kensington-Cedar Cottage",2024-07-01,-0.620619827918834,0.485
"Killarney",2024-07-01,-0.567907650958566,0.425
"Kitsilano",2024-07-01,1.17591125289884,0.15
"Strathcona",2024-07-01,2.39410100133191,0.045
"Sunset",2024-07-01,-0.751860870033281,0.255
"West Point Grey",2024-07-01,-0.924151146875549,0.125
"Dunbar-Southlands",2024-07-01,-1.27212732173473,0.02
"Fairview",2024-07-01,1.6150632948765,0.065
"Mount Pleasant",2024-07-01,1.57514038196944,0.095
"Renfrew-Collingwood",2024-07-01,-0.666113912561888,0.425
"West End",2024-07-01,2.78052103845218,0.04
"Downtown",2024-08-01,4.19408556506673,0.02
"Hastings-Sunrise",2024-08-01,-0.302732011427162,0.45
"Kerrisdale",2024-08-01,-1.18698816057384,0.03
"Marpole",2024-08-01,-0.781635828835348,0.085
"Oakridge",2024-08-01,-1.29130456513086,0.015
"Riley Park",2024-08-01,-1.00023181479399,0.235
"South Cambie",2024-08-01,-1.01663759570253,0.285
"Shaughnessy",2024-08-01,-1.19428031501857,0.11
"Victoria-Fraserview",2024-08-01,-0.679282669073212,0.39
"Arbutus Ridge",2024-08-01,-1.08799552325611,0.03
"Grandview-Woodland",2024-08-01,-0.24961018134247,0.285
"Kensington-Cedar Cottage",2024-08-01,-0.785317151141068,0.36
"Killarney",2024-08-01,-0.490642575604456,0.455
"Kitsilano",2024-08-01,1.25564445594533,0.095
"Strathcona",2024-08-01,2.14747356601007,0.085
"Sunset",2024-08-01,-0.94649324546141,0.235
"West Point Grey",2024-08-01,-0.926280378159086,0.09
"Dunbar-Southlands",2024-08-01,-1.17183405744748,0.015
"Fairview",2024-08-01,1.52144410710077,0.07
"Mount Pleasant",2024-08-01,1.27463014531358,0.13
"Renfrew-Collingwood",2024-08-01,-0.522085417464404,0.425
"West End",2024-08-01,2.96049632579606,0.02
"Downtown",2024-09-01,4.23723221767979,0.015
"Hastings-Sunrise",2024-09-01,-0.219751340010667,0.285
"Kerrisdale",2024-09-01,-1.28020987168715,0.015
"Marpole",2024-09-01,-0.961331083291503,0.09
"Oakridge",2024-09-01,-1.45923351125319,0.025
"Riley Park",2024-09-01,-0.875314219211474,0.345
"South Cambie",2024-09-01,-1.03641591890117,0.215
"Shaughnessy",2024-09-01,-1.26045247566452,0.075
"Victoria-Fraserview",2024-09-01,-0.658763359471614,0.45
"Arbutus Ridge",2024-09-01,-1.00766395356214,0.14
"Grandview-Woodland",2024-09-01,-0.0280584393849021,0.2
"Kensington-Cedar Cottage",2024-09-01,-0.560808268302692,0.455
"Killarney",2024-09-01,-0.507116270564265,0.32
"Kitsilano",2024-09-01,1.27466470440819,0.195
"Strathcona",2024-09-01,2.39003891038151,0.04
"Sunset",2024-09-01,-0.985090876209384,0.095
"West Point Grey",2024-09-01,-0.739544561239552,0.5
"Dunbar-Southlands",2024-09-01,-0.940567685467804,0.07
"Fairview",2024-09-01,1.45699645666423,0.11
"Mount Pleasant",2024-09-01,1.57855095816827,0.1
"Renfrew-Collingwood",2024-09-01,-0.430636047950888,0.48
"West End",2024-09-01,2.6324784418387,0.025
"Downtown",2024-10-01,4.42206617138474,0.005
"Hastings-Sunrise",2024-10-01,-0.374580471913125,0.495
"Kerrisdale",2024-10-01,-1.40705414144637,0.02
"Marpole",2024-10-01,-0.890741035802054,0.135
"Oakridge",2024-10-01,-1.49276192322788,0.02
"Riley Park",2024-10-01,-0.826023122768211,0.31
"South Cambie",2024-10-01,-0.958660271228593,0.435
"Shaughnessy",2024-10-01,-1.33770638823726,0.09
